Country,Crop,Year,Temperature,Rainfall,CO2_Emission,Humidity,Yield,Area,Production,Extreme_Weather_Events,Synthetic_Data_Used,Data_Source,Area_outlier,Production_outlier,Extreme_Weather_Events_outlier,outlier_score,Climate_Stress_Index,Temp_Rain_Ratio,Growing_Season_Quality,Extreme_Weather_Risk,Yield_Lag_1,Temp_Lag_1,Rain_Lag_1,Yield_Lag_2,Temp_Lag_2,Rain_Lag_2,Yield_Rolling_Mean_3,Temp_Rolling_Std_3,Rain_Rolling_Std_3,Crop_maize_Temp,Crop_maize_Rain,Crop_rice_Temp,Crop_rice_Rain,Crop_soybean_Temp,Crop_soybean_Rain,Crop_wheat_Temp,Crop_wheat_Rain,Country_Yield_Baseline,Yield_vs_Baseline,Country_Yield_Trend,Years_Since_Baseline,Decade,Climate_Change_Index,CO2_Anomaly,CO2_Fertilization_Effect,Climate_CO2_Interaction
Nigeria,maize,2010,26.52,986.908,376.929,71.343,2.942,326109.77,959471.26,1,True,Synthetic,False,False,False,0,0.38017031784868394,0.026844604963215196,0.4866487272727273,0.5133512727272728,3.054,26.111,1020.388,2.663,26.851,1219.941,2.8863333333333334,0.37068450196899416,125.9938419778257,26.52,986.908,0.0,0.0,0.0,0.0,0.0,0.0,2.196798076923077,0.7452019230769231,0.004717854475621471,10,2010,0.3,-4.156308653846224,1.4863361881508887,-1.5801051820099548
Nigeria,rice,2010,29.988,959.867,372.077,68.581,2.052,343071.6,704128.27,1,True,Synthetic,False,False,False,0,0.530622496429172,0.031209314088214084,0.4022749090909091,0.5977250909090909,4.096,25.804,1110.721,4.451,25.658,1043.769,3.533,2.458863965330329,75.58554229480674,0.0,0.0,29.988,959.867,0.0,0.0,0.0,0.0,2.196798076923077,-0.144798076923077,0.004717854475621471,10,2010,0.3,-9.0083086538462,1.4215560946594508,-4.7800112265083845
Nigeria,soybean,2010,28.333,1020.183,373.824,69.313,1.824,237305.16,432874.12,4,True,Synthetic,False,False,False,0,0.4318489046895987,0.02774527190523148,0.4080587272727273,0.5919412727272726,1.798,28.209,1185.869,1.917,25.897,1058.013,1.8463333333333336,1.3720310978011137,86.82368746680437,0.0,0.0,0.0,0.0,28.333,1020.183,0.0,0.0,2.196798076923077,-0.372798076923077,0.004717854475621471,10,2010,0.3,-7.261308653846186,1.4449774762429735,-3.1357881887765795
Nigeria,wheat,2010,27.151,1078.059,371.616,73.295,0.892,498208.15,444484.57,3,True,Synthetic,False,False,False,0,0.31050931540290305,0.025161738144068118,0.4014270909090909,0.5985729090909091,0.6,26.337,1060.264,0.6,27.946,1216.821,0.6973333333333334,0.8045186966959337,85.7143015274194,0.0,0.0,0.0,0.0,0.0,0.0,27.151,1078.059,2.196798076923077,-1.3047980769230771,0.004717854475621471,10,2010,0.3,-9.469308653846213,1.4153572994704882,-2.940308547444573
Pakistan,maize,2010,19.598,624.766,375.304,53.448,5.017,323074.58,1620874.31,2,True,Synthetic,False,False,False,0,0.10593921592667087,0.03131841614916758,0.98794,0.06643527272727275,3.055,26.385,284.719,4.549,22.896,684.185,4.207000000000001,3.3939478978519024,215.5364102752324,19.598,624.766,0.0,0.0,0.0,0.0,0.0,0.0,3.503125,1.5138750000000005,0.007410418222554132,10,2010,0.3,-5.781308653846224,1.4647338052754124,-0.612467305818546
Pakistan,rice,2010,21.098,307.268,371.331,45.609,3.61,286524.57,1034377.54,3,True,Synthetic,False,False,False,0,0.27337477866215154,0.06844044792193806,0.7905276363636363,0.20947236363636365,4.721,22.964,724.157,3.878,20.812,791.213,4.069666666666667,1.1686784559207688,262.2008481050356,0.0,0.0,21.098,307.268,0.0,0.0,0.0,0.0,3.503125,0.10687500000000005,0.007410418222554132,10,2010,0.3,-9.75430865384618,1.4115212248382514,-2.666581969247509
Pakistan,soybean,2010,23.383,433.939,369.082,57.41,2.616,371550.45,971834.36,3,True,Synthetic,False,False,False,0,0.32494539509103165,0.05376156196616077,0.89851,0.18589799999999995,3.11,21.288,506.041,2.997,21.576,578.236,2.907666666666666,1.1355775329467137,72.1485049949061,0.0,0.0,0.0,0.0,23.383,433.939,0.0,0.0,3.503125,-0.8871249999999997,0.007410418222554132,10,2010,0.3,-12.003308653846204,1.3811461920289956,-3.900419872923654
Pakistan,wheat,2010,20.131,642.614,380.231,54.873,3.437,259020.81,890312.59,1,True,Synthetic,False,False,False,0,0.1932808980135834,0.03127806418132607,0.99607,0.07128563636363638,1.662,22.047,479.124,2.734,22.394,476.749,2.611,1.2187858712669806,95.08401456080833,0.0,0.0,0.0,0.0,0.0,0.0,20.131,642.614,3.503125,-0.06612499999999999,0.007410418222554132,10,2010,0.3,-0.8543086538462035,1.5299467979743195,-0.16512154379616978
Russia,maize,2010,2.668,516.368,373.795,64.553,0.6,433076.64,259845.98,4,True,Synthetic,False,False,False,0,-0.8546998850354958,0.0051568709313293435,0.48004,0.5444196363636363,0.6,3.019,290.52,0.6,3.053,474.904,0.6,0.2131439263346131,120.22481846939922,2.668,516.368,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,-1.480353635169747e-18,10,2010,0.3,-7.290308653846182,1.4445895781288995,6.2310259683156115
Russia,rice,2010,4.061,394.348,377.517,63.926,0.6,418490.67,251094.4,2,True,Synthetic,False,False,False,0,-0.6749480645927585,0.010271962928862672,0.4086285454545454,0.5913714545454545,0.6,4.087,418.771,0.6,5.551,281.394,0.6,0.8528454334364082,73.28884541547461,0.0,0.0,4.061,394.348,0.0,0.0,0.0,0.0,0.6,0.0,-1.480353635169747e-18,10,2010,0.3,-3.568308653846202,1.4941299880922614,2.4084230197830854
Russia,soybean,2010,4.378,360.022,375.796,64.279,0.6,321969.61,193181.77,4,True,Synthetic,False,False,False,0,-0.6645225467401303,0.012126684800372278,0.39317418181818187,0.6068258181818181,0.6,-0.675,295.083,0.6,3.414,457.631,0.6,2.682723305399448,81.81935682343142,0.0,0.0,0.0,0.0,4.378,360.022,0.0,0.0,0.6,0.0,-1.480353635169747e-18,10,2010,0.3,-5.289308653846206,1.4712841989695749,3.514864857148491
Russia,wheat,2010,-0.77,200.439,379.856,62.88,0.6,318055.91,190833.54,5,True,Synthetic,False,False,False,0,-0.8458008535544427,-0.0038224971331271506,0.14577381818181814,0.8542261818181818,0.6,3.8,465.099,0.6,3.136,333.636,0.6,2.469231729371169,132.33094673204752,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.77,200.439,0.6,0.0,-1.480353635169747e-18,10,2010,0.3,-1.2293086538462035,1.5250131518203132,1.0397503087049818
USA,maize,2010,10.824,805.169,378.579,63.807,1.077,666771.14,717856.66,3,True,Synthetic,False,False,False,0,-0.43740586114128516,0.013426465170454335,0.5391425454545455,0.4608574545454545,1.12,11.947,734.022,1.082,9.932,700.326,1.093,1.009704412192001,53.52471496732409,10.824,805.169,0.0,0.0,0.0,0.0,0.0,0.0,1.7479038461538463,-0.6709038461538464,0.005556225328069989,10,2010,0.3,-2.5063086538461903,1.5081758327785386,1.096274095021448
USA,rice,2010,15.074,694.761,374.404,56.29,2.36,558097.32,1317387.71,1,True,Synthetic,False,False,False,0,-0.19814810232516927,0.021665485705579933,0.85222,0.25306072727272727,0.848,13.348,591.223,1.882,12.793,465.037,1.6966666666666665,1.1895420687530631,115.04791770967995,0.0,0.0,15.074,694.761,0.0,0.0,0.0,0.0,1.7479038461538463,0.6120961538461536,0.005556225328069989,10,2010,0.3,-6.681308653846202,1.4527291256890011,1.3238886308083562
USA,soybean,2010,15.475,761.201,383.586,54.223,1.901,466325.18,886573.94,1,True,Synthetic,False,False,False,0,-0.0836077403302288,0.020303043422929122,0.7106492727272726,0.2893507272727273,0.6,7.788,616.206,1.986,14.79,743.236,1.4956666666666667,4.254158710407187,79.0389272763747,0.0,0.0,0.0,0.0,15.475,761.201,0.0,0.0,1.7479038461538463,0.15309615384615372,0.005556225328069989,10,2010,0.3,2.5006913461538147,1.5738712141183029,-0.20907715271527844
USA,wheat,2010,12.731,731.726,367.03,67.47,2.652,422205.82,1119620.86,3,True,Synthetic,False,False,False,0,-0.44522562141405575,0.017374844075411545,0.6497656363636364,0.3502343636363636,1.968,13.261,569.437,2.152,14.338,875.459,2.2573333333333334,0.8188689353818075,153.1047350095134,0.0,0.0,0.0,0.0,0.0,0.0,12.731,731.726,1.7479038461538463,0.9040961538461538,0.005556225328069989,10,2010,0.3,-14.055308653846225,1.3532699270684123,6.2577835295750415
Bangladesh,maize,2011,24.608,2206.528,377.61,86.224,1.387,286702.19,397558.98,2,True,Synthetic,False,False,False,0,-0.22725664516958416,0.011147310475790116,0.46175999999999995,0.53824,1.275,23.201,2288.355,1.304,26.364,2208.524,1.322,1.5847057560737683,46.67731516486377,24.608,2206.528,0.0,0.0,0.0,0.0,0.0,0.0,1.6484807692307692,-0.26148076923076924,0.00296518723994452,11,2010,0.32999999999999996,-3.4753086538461844,1.4953615690113686,0.7897869856019075
Bangladesh,rice,2011,24.761,2269.951,379.941,80.516,4.12,188134.52,775146.06,1,True,Synthetic,False,False,False,0,-0.21446923939043427,0.01090336163131657,0.45716999999999997,0.5428299999999999,4.206,24.6,2228.636,3.676,23.705,2169.596,4.000666666666667,0.5689291109912769,50.437712163948554,0.0,0.0,24.761,2269.951,0.0,0.0,0.0,0.0,1.6484807692307692,2.471519230769231,0.00296518723994452,11,2010,0.32999999999999996,-1.144308653846224,1.526131871693576,0.24541900661829139
Bangladesh,soybean,2011,24.16,2287.269,381.095,84.133,0.6,311738.0,187042.8,3,True,Synthetic,False,False,False,0,-0.24172355002575893,0.010558199232695109,0.4752,0.5248,0.671,25.413,2162.617,0.6,29.604,2029.814,0.6236666666666667,2.851070734537,128.74900319225836,0.0,0.0,0.0,0.0,24.16,2287.269,0.0,0.0,1.6484807692307692,-1.0484807692307694,0.00296518723994452,11,2010,0.32999999999999996,0.009691346153829272,1.5412954235423277,-0.0023426265968320963
Bangladesh,wheat,2011,27.814,2211.916,370.91,86.441,0.6,313032.34,187819.4,6,True,Synthetic,False,False,False,0,-0.12937558075818079,0.012568936190980588,0.36557999999999996,0.63442,0.6,24.732,2032.468,0.6,24.627,2394.667,0.6,1.8104657780066813,181.10201006891134,0.0,0.0,0.0,0.0,0.0,0.0,27.814,2211.916,1.6484807692307692,-1.0484807692307694,0.00296518723994452,11,2010,0.32999999999999996,-10.175308653846173,1.4058492120398793,1.3164364664850914
Brazil,maize,2011,27.356,1831.403,373.272,68.569,1.929,439307.88,847485.58,2,True,Synthetic,False,False,False,0,0.03199982193549723,0.014929030349764763,0.37931999999999994,0.6206800000000001,2.011,27.144,1640.542,2.185,24.913,1819.533,2.041666666666667,1.3534249147994843,106.9319069174397,27.356,1831.403,0.0,0.0,0.0,0.0,0.0,0.0,2.0227403846153846,-0.09374038461538459,0.003619668195881786,11,2010,0.32999999999999996,-7.813308653846207,1.4375888662055951,-0.2500244856501582
Brazil,rice,2011,25.11,1861.697,374.76,81.691,4.518,352398.43,1592248.98,2,True,Synthetic,False,False,False,0,-0.09211369478424677,0.013480453342653154,0.44670000000000004,0.5533,4.126,27.254,1727.712,4.206,25.215,1825.881,4.283333333333334,1.2086688269883303,69.36848304765914,0.0,0.0,25.11,1861.697,0.0,0.0,0.0,0.0,2.0227403846153846,2.495259615384615,0.003619668195881786,11,2010,0.32999999999999996,-6.325308653846207,1.457481089568689,0.5826475507565444
Brazil,soybean,2011,26.053,1669.153,371.098,77.701,1.018,442079.01,450160.11,2,True,Synthetic,False,False,False,0,-0.004823839196448687,0.015599169656911672,0.41840999999999995,0.58159,1.009,26.234,1774.118,1.248,26.181,1552.02,1.0916666666666666,0.09305374790941916,111.10453974973291,0.0,0.0,0.0,0.0,26.053,1669.153,0.0,0.0,2.0227403846153846,-1.0047403846153846,0.003619668195881786,11,2010,0.32999999999999996,-9.987308653846185,1.4083828774993195,0.0481771709514544
Brazil,wheat,2011,22.844,2040.582,374.909,81.396,0.6,499779.61,299867.77,2,True,Synthetic,False,False,False,0,-0.29621119601365237,0.011189361975174153,0.5146799999999999,0.48532000000000003,0.6,29.29,1684.841,0.6,26.262,1680.03,0.6,3.2249657362520927,206.78996973821856,0.0,0.0,0.0,0.0,0.0,0.0,22.844,2040.582,2.0227403846153846,-1.4227403846153845,0.003619668195881786,11,2010,0.32999999999999996,-6.176308653846206,1.459468633430874,1.829491773305256
China,maize,2011,14.414,488.537,379.125,61.072,1.965,471259.65,925888.39,1,True,Synthetic,False,False,False,0,-0.09019276614799897,0.02944414824619998,0.8324199999999999,0.21228036363636363,3.095,14.604,578.119,1.698,14.009,457.282,2.252666666666667,0.30390513870832997,62.72079707986257,14.414,488.537,0.0,0.0,0.0,0.0,0.0,0.0,2.0494038461538464,-0.08440384615384633,0.007203552757921691,11,2010,0.32999999999999996,-1.960308653846198,1.515381814197478,0.1768056599942488
China,rice,2011,13.6,587.66,378.517,61.096,1.345,433062.2,582490.29,0,True,Synthetic,False,False,False,0,-0.18649247736506483,0.023103319403390752,0.808,0.2193890909090909,0.908,10.95,472.015,0.674,11.707,503.853,0.9756666666666667,1.3649785102093484,59.73697559301082,0.0,0.0,13.6,587.66,0.0,0.0,0.0,0.0,2.0494038461538464,-0.7044038461538464,0.007203552757921691,11,2010,0.32999999999999996,-2.568308653846202,1.5073569141719332,0.478970243493913
China,soybean,2011,12.32,533.486,378.169,71.001,1.258,357947.21,450224.44,2,True,Synthetic,False,False,False,0,-0.2431123340186203,0.023050182792439842,0.7696000000000001,0.24241018181818183,0.81,10.96,419.106,1.952,14.09,659.179,1.3399999999999999,1.5694691246830366,120.08091714756328,0.0,0.0,0.0,0.0,12.32,533.486,0.0,0.0,2.0494038461538464,-0.7914038461538464,0.007203552757921691,11,2010,0.32999999999999996,-2.9163086538462153,1.5027579124124855,0.708990603555254
China,wheat,2011,10.388,654.674,374.779,65.596,1.883,563468.55,1061290.1,4,True,Synthetic,False,False,False,0,-0.44961963778963254,0.015843239170685433,0.71164,0.36448654545454545,3.453,15.686,525.576,2.825,15.189,655.546,2.720333333333333,2.925901969194001,74.78776068314902,0.0,0.0,0.0,0.0,0.0,0.0,10.388,654.674,2.0494038461538464,-0.1664038461538464,0.007203552757921691,11,2010,0.32999999999999996,-6.306308653846202,1.4577345787134044,2.8354402127319545
India,maize,2011,24.367,1224.425,376.422,72.878,4.048,476627.21,1929567.97,2,True,Synthetic,False,False,False,0,0.149902940366322,0.019884529856988395,0.46898999999999996,0.53101,5.056,22.826,993.546,2.965,25.401,1133.501,4.023000000000001,1.2957920357835278,116.30397559986227,24.367,1224.425,0.0,0.0,0.0,0.0,0.0,0.0,3.1282403846153843,0.9197596153846157,0.0038821348554358027,11,2010,0.32999999999999996,-4.6633086538461725,1.4796062564650827,-0.6990436790472562
India,rice,2011,23.444,1273.924,372.374,78.154,5.388,450680.98,2428226.8,1,True,Synthetic,False,False,False,0,0.02333084272559051,0.018388547082022144,0.49668,0.50332,4.897,22.397,1373.053,4.074,20.977,1016.103,4.786333333333333,1.2381907499789309,184.26047196925714,0.0,0.0,23.444,1273.924,0.0,0.0,0.0,0.0,3.1282403846153843,2.2597596153846156,0.0038821348554358027,11,2010,0.32999999999999996,-8.711308653846174,1.4255456119783492,-0.20324217213696066
India,soybean,2011,26.804,934.418,371.726,65.161,1.386,486704.06,674584.61,2,True,Synthetic,False,False,False,0,0.3511835942493456,0.028654569401059204,0.5163032727272727,0.4836967272727273,2.192,23.683,981.521,2.396,24.268,924.126,1.9913333333333332,1.6590239098136423,30.6017534846174,0.0,0.0,0.0,0.0,26.804,934.418,0.0,0.0,3.1282403846153843,-1.7422403846153844,0.0038821348554358027,11,2010,0.32999999999999996,-9.359308653846199,1.4168371028557802,-3.286835652746712
India,wheat,2011,22.73,1038.207,378.819,76.508,1.661,492620.21,818344.74,2,True,Synthetic,False,False,False,0,0.16263515142421678,0.021872446971585063,0.5630403636363635,0.43695963636363644,0.869,22.828,1171.103,1.384,23.946,1166.394,1.3046666666666666,0.6755471856206606,75.40493846117236,0.0,0.0,0.0,0.0,0.0,0.0,22.73,1038.207,3.1282403846153843,-1.4672403846153843,0.0038821348554358027,11,2010,0.32999999999999996,-2.266308653846181,1.5113445763985742,-0.36858145109228657
Indonesia,maize,2011,26.69,2601.169,373.55,77.143,1.104,321496.11,355050.32,3,True,Synthetic,False,False,False,0,-0.3218473933544459,0.010256828053827403,0.3993,0.6007,0.6,27.192,2553.134,0.995,23.253,2563.184,0.8996666666666666,2.144010805321029,25.33516643587764,26.69,2601.169,0.0,0.0,0.0,0.0,0.0,0.0,1.2742980769230767,-0.17029807692307664,0.002600869518830686,11,2010,0.32999999999999996,-7.535308653846187,1.4413113062628036,2.425219448361594
Indonesia,rice,2011,23.928,2664.405,373.814,84.848,3.058,246327.55,753155.62,1,True,Synthetic,False,False,False,0,-0.5054713517480245,0.008977247360157274,0.48216,0.5178400000000001,3.683,23.546,2460.643,2.233,26.121,2609.5,2.9913333333333334,1.3895921463988172,105.42921647405522,0.0,0.0,23.928,2664.405,0.0,0.0,0.0,0.0,1.2742980769230767,1.783701923076923,0.002600869518830686,11,2010,0.32999999999999996,-7.271308653846177,1.4448437216719026,3.6754382142367352
Indonesia,soybean,2011,24.49,2486.028,377.386,83.943,0.6,200751.68,120451.01,8,True,Synthetic,False,False,True,1,-0.3527264697515982,0.009847094604483745,0.46530000000000005,0.5347,0.6,27.729,2696.095,0.706,25.059,2595.265,0.6353333333333334,1.7293439025634307,105.06153399952457,0.0,0.0,0.0,0.0,24.49,2486.028,0.0,0.0,1.2742980769230767,-0.6742980769230768,0.002600869518830686,11,2010,0.32999999999999996,-3.699308653846174,1.492394665788404,1.304844081992698
Indonesia,wheat,2011,27.01,2572.632,384.3,86.971,0.6,616725.85,370035.51,6,True,Synthetic,False,False,False,0,-0.15243925516124224,0.010494895929177132,0.3897,0.6103000000000001,0.6,25.352,2539.605,0.6,26.67,2626.857,0.6,0.8757556736898789,44.05308324056505,0.0,0.0,0.0,0.0,0.0,0.0,27.01,2572.632,1.2742980769230767,-0.6742980769230768,0.002600869518830686,11,2010,0.32999999999999996,3.2146913461538134,1.5831694720077436,-0.49004515438097845
Mexico,maize,2011,18.606,785.358,369.162,61.733,5.54,346060.61,1917156.71,1,True,Synthetic,False,False,False,0,-0.0977073216154297,0.02366097884169806,0.7870105454545455,0.21298945454545445,4.846,23.693,633.858,5.99,20.912,866.511,5.458666666666667,2.547193422834888,118.08575825644712,18.606,785.358,0.0,0.0,0.0,0.0,0.0,0.0,3.7265480769230765,1.8134519230769235,0.005553147338098775,11,2010,0.32999999999999996,-11.92330865384622,1.3822298445925534,1.1649945533613888
Mexico,rice,2011,20.954,855.188,374.03,63.205,3.741,293034.43,1096309.86,0,True,Synthetic,False,False,False,0,0.07305908161397148,0.024473596920302553,0.7494250909090908,0.2505749090909091,3.839,23.005,674.867,3.748,20.74,597.089,3.7760000000000002,1.2505080300955016,132.40101593643456,0.0,0.0,20.954,855.188,0.0,0.0,0.0,0.0,3.7265480769230765,0.014451923076923556,0.005553147338098775,11,2010,0.32999999999999996,-7.055308653846225,1.4477320246603123,-0.5154543707531106
Mexico,soybean,2011,20.516,753.136,381.407,58.229,3.522,131872.39,464456.41,2,True,Synthetic,False,False,False,0,0.18515297223488325,0.027204642133514378,0.8367847272727273,0.16321527272727263,3.231,21.059,814.424,2.598,19.515,771.846,3.1169999999999995,0.7832396397867903,31.409046276511383,0.0,0.0,0.0,0.0,20.516,753.136,0.0,0.0,3.7265480769230765,-0.20454807692307675,0.005553147338098775,11,2010,0.32999999999999996,0.32169134615378425,1.545387216316805,0.05956210888261383
Mexico,wheat,2011,22.484,814.257,382.55,64.381,2.229,273794.15,610300.74,3,True,Synthetic,False,False,False,0,0.2892427047098189,0.027579033360032486,0.7332930909090909,0.2667069090909091,2.344,22.634,680.094,3.107,20.203,816.923,2.56,1.3623033191376046,78.2400082715572,0.0,0.0,0.0,0.0,0.0,0.0,22.484,814.257,3.7265480769230765,-1.4975480769230765,0.005553147338098775,11,2010,0.32999999999999996,1.4646913461538134,1.5603488025430563,0.42365128652659456
Nigeria,maize,2011,28.359,1026.287,374.709,62.626,1.879,341349.17,641499.93,2,True,Synthetic,False,False,False,0,0.442276139172343,0.027605722646154386,0.40283945454545456,0.5971605454545456,2.942,26.52,986.908,3.054,26.111,1020.388,2.625,1.1974073380990022,21.238386010554375,28.359,1026.287,0.0,0.0,0.0,0.0,0.0,0.0,2.196798076923077,-0.31779807692307704,0.004717854475621471,11,2010,0.32999999999999996,-6.376308653846195,1.4568006077865383,-2.820089173594295
Nigeria,rice,2011,27.942,1114.461,377.831,70.612,3.799,346460.48,1316074.1,4,True,Synthetic,False,False,False,0,0.42184545043693467,0.025049732801057142,0.36174,0.63826,2.052,29.988,959.867,4.096,25.804,1110.721,3.3156666666666665,2.092168571920854,88.19506954473138,0.0,0.0,27.942,1114.461,0.0,0.0,0.0,0.0,2.196798076923077,1.6022019230769229,0.004717854475621471,11,2010,0.32999999999999996,-3.2543086538461807,1.4982870126436911,-1.3728152999425567
Nigeria,soybean,2011,29.302,1156.154,372.901,58.647,1.765,272219.15,480332.71,4,True,Synthetic,False,False,False,0,0.42006596785774053,0.02532247220335409,0.32094,0.67906,1.824,28.333,1020.183,1.798,28.209,1185.869,1.7956666666666667,0.5984683227484477,88.33925577190091,0.0,0.0,0.0,0.0,29.302,1156.154,0.0,0.0,2.196798076923077,-0.43179807692307715,0.004717854475621471,11,2010,0.32999999999999996,-8.184308653846188,1.4326168284801368,-3.43794953592438
Nigeria,wheat,2011,28.166,1089.837,379.132,81.858,0.6,270687.24,162412.35,4,True,Synthetic,False,False,False,0,0.4619017713846659,0.025820539640661253,0.36241127272727275,0.6375887272727272,0.892,27.151,1078.059,0.6,26.337,1060.264,0.6973333333333334,0.9163389111022127,14.888170012910136,0.0,0.0,0.0,0.0,0.0,0.0,28.166,1089.837,2.196798076923077,-1.596798076923077,0.004717854475621471,11,2010,0.32999999999999996,-1.953308653846193,1.515474131182355,-0.9022367272725538
Pakistan,maize,2011,18.403,447.598,381.977,51.827,4.229,359943.71,1522144.83,1,True,Synthetic,False,False,False,0,0.19594023688220422,0.04102336613181512,0.95209,0.12238418181818185,5.017,19.598,624.766,3.055,26.385,284.719,4.100333333333334,4.305107780300047,170.0735287427176,18.403,447.598,0.0,0.0,0.0,0.0,0.0,0.0,3.503125,0.7258750000000003,0.007410418222554132,11,2010,0.32999999999999996,0.8916913461537774,1.5528539710029081,0.1747182135911827
Pakistan,rice,2011,23.755,405.838,373.3,55.857,4.322,277885.44,1201158.63,3,True,Synthetic,False,False,False,0,0.4127667172496928,0.05838933432963488,0.8873500000000001,0.21749509090909086,3.61,21.098,307.268,4.721,22.964,724.157,4.217666666666666,1.3642632932587977,217.88355796235135,0.0,0.0,23.755,405.838,0.0,0.0,0.0,0.0,3.503125,0.8188750000000002,0.007410418222554132,11,2010,0.32999999999999996,-7.785308653846187,1.4379639137564426,-3.2135162958237156
Pakistan,soybean,2011,20.154,481.766,384.231,58.577,2.685,255497.56,685985.37,3,True,Synthetic,False,False,False,0,0.3129104942135926,0.041746933296876745,0.9953799999999999,0.054244727272727264,2.616,23.383,433.939,3.11,21.288,506.041,2.8036666666666665,1.6381606555320976,36.686500600811264,0.0,0.0,0.0,0.0,20.154,481.766,0.0,0.0,3.503125,-0.8181249999999998,0.007410418222554132,11,2010,0.32999999999999996,3.1456913461537965,1.5822716552614393,0.9843198337684059
Pakistan,wheat,2011,23.769,639.913,376.738,60.203,1.918,342619.65,657130.5,0,True,Synthetic,False,False,False,0,0.3611249899349716,0.03708615677946928,0.88693,0.1784612727272727,3.437,20.131,642.614,1.662,22.047,479.124,2.339,1.8198618995224172,93.62102507983975,0.0,0.0,0.0,0.0,0.0,0.0,23.769,639.913,3.503125,-1.585125,0.007410418222554132,11,2010,0.32999999999999996,-4.3473086538461985,1.4838019123488566,-1.5699217938644234
Russia,maize,2011,1.913,373.694,377.311,69.92,0.6,571604.32,342962.59,7,True,Synthetic,False,False,True,1,-0.7941607924878229,0.005105499420860755,0.3291674545454546,0.6708325454545454,0.6,2.668,516.368,0.6,3.019,290.52,0.6,0.5651639880011247,114.22281124772462,1.913,373.694,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,-1.480353635169747e-18,11,2010,0.32999999999999996,-3.7743086538462194,1.491400889474904,2.9974079516321614
Russia,rice,2011,3.72,117.282,379.581,66.979,0.6,355617.21,213370.33,5,True,Synthetic,False,False,False,0,-0.5534335940905554,0.031450262930961606,0.19689599999999996,0.803104,0.6,4.061,394.348,0.6,4.087,418.771,0.6,0.20479501947069254,167.46027807911145,0.0,0.0,3.72,117.282,0.0,0.0,0.0,0.0,0.6,0.0,-1.480353635169747e-18,11,2010,0.32999999999999996,-1.5043086538461807,1.5213920481340337,0.832534944919617
Russia,soybean,2011,5.757,641.381,381.013,78.662,0.6,376564.37,225938.62,3,True,Synthetic,False,False,False,0,-0.6332442312972208,0.008961971166644093,0.5727099999999999,0.49374890909090907,0.6,4.378,360.022,0.6,-0.675,295.083,0.6,3.386371558664722,184.07528595930523,0.0,0.0,0.0,0.0,5.757,641.381,0.0,0.0,0.6,0.0,-1.480353635169747e-18,11,2010,0.32999999999999996,-0.0723086538462212,1.5402194605513018,0.04578903792098718
Russia,wheat,2011,4.118,444.015,376.681,74.184,0.6,459526.49,275715.89,0,True,Synthetic,False,False,False,0,-0.7029949727564742,0.009253620664471985,0.52354,0.55354,0.6,-0.77,200.439,0.6,3.8,465.099,0.6,2.7349152332994406,147.0933481568762,0.0,0.0,0.0,0.0,0.0,0.0,4.118,444.015,0.6,0.0,-1.480353635169747e-18,11,2010,0.32999999999999996,-4.404308653846215,1.4830453612118568,3.096206842121723
USA,maize,2011,15.102,1017.967,373.985,63.824,3.006,392939.35,1181025.26,0,True,Synthetic,False,False,False,0,-0.33572806202983463,0.014820892138803318,0.5127203636363636,0.48727963636363636,1.077,10.824,805.169,1.12,11.947,734.022,1.734333333333333,2.2179734744431294,147.74394936172473,15.102,1017.967,0.0,0.0,0.0,0.0,0.0,0.0,1.7479038461538463,1.2580961538461535,0.005556225328069989,11,2010,0.32999999999999996,-7.100308653846184,1.4471304324455272,2.3837728641694436
USA,rice,2011,8.728,620.545,380.107,60.489,0.6,683599.52,410159.71,4,True,Synthetic,True,False,False,1,-0.4632987174741871,0.014042426533879285,0.66184,0.3894654545454545,2.36,15.074,694.761,0.848,13.348,591.223,1.2693333333333334,3.2811378107804816,53.366518504895,0.0,0.0,8.728,620.545,0.0,0.0,0.0,0.0,1.7479038461538463,-1.1479038461538464,0.005556225328069989,11,2010,0.32999999999999996,-0.9783086538461703,1.528315944313194,0.45324914462082916
USA,soybean,2011,14.849,707.898,377.818,62.179,1.206,481769.12,580961.22,4,True,Synthetic,False,False,False,0,-0.17255983074590953,0.020946595984189544,0.730635090909091,0.2693649090909091,1.901,15.475,761.201,0.6,7.788,616.206,1.2356666666666667,4.268871162262924,73.33960128289067,0.0,0.0,0.0,0.0,14.849,707.898,0.0,0.0,1.7479038461538463,-0.5419038461538463,0.005556225328069989,11,2010,0.32999999999999996,-3.2673086538462144,1.4981149750971414,0.5638062283023483
USA,wheat,2011,10.704,703.715,373.766,57.529,1.763,1000475.79,1764175.06,2,True,Synthetic,True,False,False,1,-0.46461116861319607,0.015189119005555437,0.6093272727272727,0.3906727272727273,2.652,12.731,731.726,1.968,13.261,569.437,2.127666666666667,1.3495602987640076,86.74955996622322,0.0,0.0,0.0,0.0,0.0,0.0,10.704,703.715,1.7479038461538463,0.015096153846153593,0.005556225328069989,11,2010,0.32999999999999996,-7.3193086538461785,1.4442016499195023,3.400632547104152
